u,hayward_x_star,bardeen_x_star,hayward_x_plus,bardeen_x_plus,hayward_gap,bardeen_gap,hayward_shape_fn,bardeen_shape_fn,hayward_Ccrit_over_CR,bardeen_Ccrit_over_CR,bardeen_over_hayward_shape_fn,bardeen_over_hayward_Ccrit_over_CR,delta_x_star,delta_x_plus,delta_gap
0.057706766917293234,1.4999926253048184,1.4987744154538698,1.9982647933259285,1.9972511492606915,0.4982721680211104,0.49847673380682167,1.2937059004421156,1.2927056634635312,0.995895266496617,0.9951252837114982,0.99922684361396,0.9992268436139601,-0.0012182098509485595,-0.0010136440652370737,0.00020456578571126371
0.05952380952380952,1.499991660476245,1.4986824249282655,1.9981507642067668,1.997045603960755,0.49815910373052175,0.4983631790324894,1.2933562040603905,1.2922335737309616,0.9956260700964522,0.9947618688659238,0.9991320022079729,0.9991320022079728,-0.0013092355479795703,-0.001105160246011927,0.00020407530196764334
0.061340852130325814,1.4999906956476718,1.498590434402661,1.998036735087605,1.9968400586608182,0.4980460394399331,0.49824962425815716,1.2930065076786654,1.2917614839983917,0.9953568736962873,0.9943984540203494,0.9990371095018625,0.9990371095018626,-0.0014002612450108032,-0.0011966764267867802,0.00020358481822407848
0.06315789473684211,1.4999897308190988,1.4984984438770566,1.9979227059684432,1.9966345133608814,0.4979329751493444,0.4981360694838249,1.2926568112969403,1.2912893942658221,0.9950876772961226,0.994035039174775,0.9989421654539953,0.9989421654539952,-0.001491286942042258,-0.0012881926075618555,0.0002030943344804581
0.0649749373433584,1.4999887659905256,1.498406453351452,1.9978086768492813,1.9964289680609448,0.49781991085875577,0.49802251470949266,1.2923071149152154,1.2908173045332523,0.9948184808959578,0.9936716243292006,0.9988471700226916,0.9988471700226917,-0.001582312639073491,-0.0013797087883364867,0.00020260385073689324
0.06679197994987468,1.4999878011619525,1.4983144628258476,1.9976946477301196,1.996223422761008,0.49770684656816716,0.49790895993516043,1.2919574185334903,1.2903452148006826,0.994549284495793,0.9933082094836262,0.9987521231662281,0.998752123166228,-0.0016733383361049459,-0.001471224969111562,0.00020211336699327287
0.06860902255639098,1.4999868363333793,1.4982224723002433,1.9975806186109577,1.9960178774610713,0.4975937822775785,0.49779540516082815,1.2916077221517652,1.2898731250681128,0.9942800880956282,0.9929447946380519,0.9986570248428349,0.9986570248428349,-0.0017643640331359567,-0.0015627411498864152,0.0002016228832496525
0.07042606516290727,1.499985871504806,1.4981304817746388,1.997466589491796,1.9958123321611347,0.49748071798698984,0.4976818503864959,1.2912580257700403,1.2894010353355432,0.9940108916954634,0.9925813797924774,0.9985618750106976,0.9985618750106976,-0.0018553897301671896,-0.0016542573306612685,0.00020113239950608763
0.07224310776942355,1.499984906676233,1.4980384912490343,1.997352560372634,1.995606786861198,0.4973676536964012,0.49756829561216365,1.2909083293883152,1.2889289456029733,0.9937416952952987,0.9922179649469031,0.9984666736279564,0.9984666736279564,-0.0019464154271986445,-0.0017457735114361217,0.00020064191576246726
0.07406015037593985,1.4999839418476597,1.4979465007234298,1.9972385312534724,1.9954012415612612,0.4972545894058125,0.4974547408378314,1.2905586330065901,1.2884568558704037,0.9934724988951339,0.9918545501013286,0.9983714206527061,0.9983714206527059,-0.0020374411242298773,-0.001837289692211197,0.0002001514320189024
0.07587719298245614,1.4999821968445224,1.4978545101978253,1.9971021902606751,1.9951956962613246,0.49711999341615276,0.49734118606349914,1.2901413978051117,1.2879847661378339,0.9931513110872818,0.9914911352557543,0.9983283757338949,0.998328375733895,-0.0021276866466970468,-0.0019064939993505003,0.0002211926473463799
0.07769423558897243,1.4999796159400662,1.497762519672221,1.9969419436889828,1.9949901509613879,0.49696232774891674,0.4972276312891669,1.2896517995824688,1.2875126764052642,0.9927744181997649,0.9911277204101798,0.9983413172626153,0.9983413172626153,-0.0022170962678451644,-0.0019517927275949365,0.00026530354025017244
0.07951127819548873,1.4999770350356099,1.4976705291466166,1.9967816971172905,1.994784605661451,0.49680466208168067,0.49711407651483464,1.2891622013598256,1.2870405866726946,0.992397525312248,0.9907643055646055,0.9983542686212076,0.9983542686212074,-0.002306505888993282,-0.0019970914558393726,0.000309414433153965
0.081328320802005,1.4999744541311537,1.497578538621012,1.9966214505455984,1.9945790603615146,0.49664699641444465,0.4970005217405024,1.2886726031371827,1.2865684969401248,0.992020632424731,0.990400890719031,0.9983672298208749,0.9983672298208748,-0.002395915510141622,-0.002042390184083809,0.00035352532605775755
